id,"text",timeStamp,location,followers,friends,statuses
39677,"Even the King of Dirty Dutch has time to take a #selfie @sexylites @etbloom #marquee #vegas… http://t.co/5ul8covFJF",135,135,250,239,465
38945,"RT @twixrho9: But first... shut the Fuck up haha #selfie botnek remix goes haha",136,10,163,566,4206
37803,"Ταχτσίδης,Κλάους,Κονέ,Καρνέζης,Σαμαράς&amp;...εσύ!Βγάλε #selfie &amp; μπες στην κλήρωση για επίσημες εμφανίσεις της Εθνικής!http://t.co/HjR4YD0H35",137,137,5986,3639,2670
39331,"Just taking #selfies from the crowd perspective during @david_anthony91 set! http://t.co/kjwtILdmNN",138,138,2355,1398,9429
39219,"RT @conlinmccabe: The VTC men at the centre of the universe #selfie last ride in Vic! http://t.co/qI8qN9wPlg",139,139,629,322,809
38923,"Mom's a little late on the bandwagon. She just asked to take her first #selfie with me. I guess that makes it a #selfwe.",140,140,432,575,3824
39633,"#selfiesunday I want this hair again. Fuck I was hot! http://t.co/Vx28IwXRPz",141,141,128,109,3800
37795,"RT @EdDzeko: Off to Rio 😎 #selfie #bosnia #nationalteam #brasil #WorldCup2014 http://t.co/dt7ng1zFFx",142,142,1926641,57213,57829
39332,"Does anyone else use snapchat as a portable mirror? #SelfieSunday",143,143,254,256,3982
37923,"RT @dimmakrecs: The #SELFIE remixes are now available!  @botnek @CVKEDUP @Will__Sparks @thechainsmokers  http://t.co/N5m5oZDcCb  #GOFUCKYOU…",144,144,35947,191,2134
37989,"RT @SusanSarandon: Inventors of the #selfie at it again. #ThelmaAndLouise http://t.co/1yvbF8j4fF",145,110,659388,635,9765
39845,"Break em off with a #selfie right quick... http://t.co/Uh7lfgfxBx",146,146,400,282,8993
2370,"@SEBTSB it would be cool if you followed me😋😘 http://t.co/dDqA8WqVi2 #selfie",147,147,207,446,1726
39375,"Just out here driving this boat. #SelfieSunday http://t.co/lAcBAYV0mN",148,148,668,293,7180
4526,"Shellfie! Had a lot of smiles with this one on FB! :D #Selfie http://t.co/zveQ2NtRGj",149,10,2940,3235,6690
38404,"#selfie http://t.co/toR6Jxgz2X",150,150,346,433,2457
7909,"RT @lin_stitzer: #selfie http://t.co/XHVt3MBxxt",151,10,950,687,31475
38627,"RT @SusanSarandon: Inventors of the #selfie at it again. #ThelmaAndLouise http://t.co/1yvbF8j4fF",152,10,170,124,6668
1564,"RT @TheMattEspinosa: What's life without a few chins?  http://t.co/EiH5oOFQXz #selfie",153,10,65,127,1246
39579,"I was about to take a selfie and realize my eyebrows look a little tore up. #nottakingaselfie #noselfie #selfie #toreup",154,154,160,225,6835
27787,"@TrapStyleBass Yeah I'd say its pretty good for a #selfie :3",155,155,303,822,2054
5203,"RT @ShutYoDumbAssUp: Mfs These Days More Worried Bout A Selfie Then They Mfin Life 😂😂✋ Smh #selfie http://t.co/JGe4WccC87",156,156,1807,1190,22504
2781,"#لأنها_بنت #selfie http://t.co/D2huKcNsCi",157,10,275,1082,1308
39315,"Me &amp; the #cosmicmeadow #EDCLV #selfie #kaskade #vegas http://t.co/VAWruxKnt3",158,158,201,371,12111
37891,"Layers drying, taking a moment for a night-painting #selfie. #respirator #goggles #flashlight… http://t.co/kqaQa84Xw5",159,159,222,489,406
4567,"RT @justinbieber: With the boys @FloydMayweather @Tyrese @jmanziel2 http://t.co/m8Xdj8Qu9S #selfie",160,10,11984,12928,907
39745,"#selfie http://t.co/oPWvNcifEO",161,161,1286,1992,4913
10735,"Jak ich nie lubić? #selfie #gliwice  #friends #szynkNaWinklu  #party #beer http://t.co/9f8UzXzN0N",162,10,18,124,170
39479,"Check out @thechainsmokers when they come to Santa Cruz and San Luis Obispo!   #selfie  #chainsmokers… http://t.co/TDwNuPN6Gi",163,10,216,689,10351
38052,"The Chainsmokers - #SELFIE (Kurth &amp; Samme VS Botnek Remix) Second Drop 👌💦 https://t.co/VqmyoDELYP",164,10,131770,14250,772
7337,"The Chainsmokers - #SELFIE (Kurth &amp; Samme VS Botnek Remix) Second Drop #ILoveSickDrops #EDM #Drops #Rave #E... https://t.co/NW6hmD0K3j",165,10,45,123,14
11364,"How to trick your friends to be in your vine video.. #selfieee #funnyshit #lolvine https://t.co/LHdIJepFGW",166,166,430,2000,605
7268,"#Selfie Edit. #FREEDOWNLOAD  https://t.co/vUGrT8kbDs  #Plur #Plurnt #Plurwarriors #EDCLV #EDMBANGER #CHAINSMOKERS #BOTNEK",167,7,44,171,42
38628,"Me and #LP // July 4, 2014 🇺🇸 #selfie #bubbles #family #fun #FiestaOnTheFourth @mady446 @reginasaake… http://t.co/naHaiTogNu",168,31,651,940,4461
6669,"RT @JB17Official: Semifinals 😎✌️#team #selfie #dfbteam #FRAGER http://t.co/AmppQgH1j4",169,169,500,1609,147
38442,"#SerpentPhoenixBare ... #BlackAndWhite #GreyScale #Selfie #SelfPortrait #2014 #Shadow #S3 #picsart… http://t.co/XB2SV5Pw8a",170,170,575,1495,10991
3233,"RT @ZeeCafe: Sheldon Coopers' #Wimbledon2014 #selfie with @geniebouchard! http://t.co/I9ZC92aHBa",171,10,237,987,987
